MY,MLMN,,08:55:01,03-04-22,LSA
MWYR,MR2O,,08:55:07,03-04-22,LSA
MROD,MLOY,,08:55:07,03-04-22,LSA
MWYR,MR2O,,08:55:15,03-04-22,LSA
MWD,MNW,,08:55:22,03-04-22,LSA
MNW,MWD,display,08:55:32,03-04-22,LSA
MDON,MGOL,,08:55:37,03-04-22,LSA
MWD,MNW,,08:55:41,03-04-22,LSA
MR2O,MLOY,,08:55:51,03-04-22,LSA
MLMN,MY,,08:55:51,03-04-22,LSA
MGOL,MLBL,,08:56:28,03-04-22,LSA
MWYR,MY,,08:56:36,03-04-22,LSA
MY,MWYR,,08:56:36,03-04-22,LSA
MYRD,Female,,08:56:49,03-04-22,LSA
MWD,MNW,,08:56:52,03-04-22,LSA
MWYR,MY,,08:57:01,03-04-22,LSA
MLOY,MR2O,,08:57:08,03-04-22,LSA
MWYR,MR2O,Leave,00:00:00,03-04-22,LSA
MGOL,MLBL,,08:57:27,03-04-22,LSA
MNW,Female,leave,08:57:44,03-04-22,LSA
MGOL,MROD,,08:58:28,03-04-22,LSA
MGOL,MLOY,,08:58:39,03-04-22,LSA
MYRD,MLOY,,08:58:49,03-04-22,LSA
MNW,MWD,display,08:59:00,03-04-22,LSA
MYRD,MROD,,08:59:12,03-04-22,LSA
MNW,MROD,,08:59:29,03-04-22,LSA
MNW,FRNY,,08:59:37,03-04-22,LSA
MWYR,MLBL,,08:59:49,03-04-22,LSA
MNW,MLBL,,08:59:54,03-04-22,LSA
FORM,MNW,approach,09:00:06,03-04-22,LSA
MROD,MLOY,,09:00:18,03-04-22,LSA
MWD,FLOR,Follow,09:00:27,03-04-22,LSA
MROD,MR2O,,09:00:30,03-04-22,LSA
MR2O,MROD,display,09:00:34,03-04-22,LSA
MWYR,MNW,,09:01:18,03-04-22,LSA
MNW,MWYR,display,09:01:18,03-04-22,LSA
MWD,MLOY,,09:01:26,03-04-22,LSA
MNW,male,,09:01:45,03-04-22,LSA
MYRD,MWD,,09:01:57,03-04-22,LSA
MYRD,MLOY,,09:02:12,03-04-22,LSA
MR2O,MLOY,,09:09:32,03-04-22,LSA
MNW,MWD,,09:09:36,03-04-22,LSA
MWD,MNW,,09:09:54,03-04-22,LSA
MNW,MWD,,09:09:54,03-04-22,LSA
MROD,MR2O,,09:10:04,03-04-22,LSA
MROD,MR2O,,09:10:07,03-04-22,LSA
MYRD,MWD,,09:10:12,03-04-22,LSA
MLBL,MROD,,09:10:28,03-04-22,LSA
MY,MWD,,09:10:33,03-04-22,LSA
MR2O,MLOY,,09:10:37,03-04-22,LSA
MY,F2ON,leave,09:11:04,03-04-22,LSA
MLMN,F2ON,leave,09:11:22,03-04-22,LSA
MY,MLMN,,09:11:26,03-04-22,LSA
MLMN,MY,display,09:11:31,03-04-22,LSA
MNW,MGOL,,09:11:31,03-04-22,LSA
MGOL,MNW,,09:11:31,03-04-22,LSA
MNW,MWD,,09:12:12,03-04-22,LSA
MR2O,MROD,,09:12:19,03-04-22,LSA
MROD,MR2O,,09:12:19,03-04-22,LSA
MR2O,MROD,,09:12:23,03-04-22,LSA
MYRD,MY,,09:12:31,03-04-22,LSA
MROD,MR2O,,09:12:36,03-04-22,LSA
MROD,MR2O,,09:12:45,03-04-22,LSA
MGOL,MLBL,,09:13:20,03-04-22,LSA
MNW,MY,,09:13:28,03-04-22,LSA
MY,MNW,,09:13:42,03-04-22,LSA
MYRD,FORM,,09:13:55,03-04-22,LSA
MY,Female,Rattle,09:14:21,03-04-22,LSA
MYRD,MWD,,09:14:25,03-04-22,LSA
MWD,MYRD,display,09:14:25,03-04-22,LSA
MLOY,Female,leave,09:14:32,03-04-22,LSA
MNW,MWD,,09:14:37,03-04-22,LSA
MWD,FLOR,,09:14:49,03-04-22,LSA
MYRD,Male,leave,09:15:00,03-04-22,LSA
MYRD,MNW,Simultaneous,09:15:17,03-04-22,LSA
MDON,,,09:15:49,03-04-22,LSA
MWD,MYRD,,09:16:11,03-04-22,LSA
MYRD,MWD,,09:16:11,03-04-22,LSA
MNW,MROR,,09:16:24,03-04-22,LSA
MYRD,FORM,,09:17:11,03-04-22,LSA
MYRD,FORM,,09:17:11,03-04-22,LSA
MWYR,MY,,09:17:15,03-04-22,LSA
MLOY,MLBL,,09:17:25,03-04-22,LSA
MWYR,MGOL,,09:17:44,03-04-22,LSA
MDON,FLOR,,09:18:12,03-04-22,LSA
MGOL,FLRY,,09:18:24,03-04-22,LSA
MROR,MLMN,,09:18:31,03-04-22,LSA
MWD,MWYR,Simultaneous,09:18:46,03-04-22,LSA
MWD,MWYR,,09:19:08,03-04-22,LSA
MWYR,F2RW,Follow,09:19:13,03-04-22,LSA
MDON,,,09:19:30,03-04-22,LSA
MGOL,F2LO,,09:19:52,03-04-22,LSA
MY,MLMN,,09:20:01,03-04-22,LSA
MLMN,MY,,09:20:01,03-04-22,LSA
MLMN,MY,,09:20:33,03-04-22,LSA
MY,MLMN,,09:20:38,03-04-22,LSA
MLMN,MY,,09:20:46,03-04-22,LSA
MWYR,F2RW,Follow,09:21:05,03-04-22,LSA
MGOL,F2LO,,09:21:10,03-04-22,LSA
MWYR,MLMN,Fight,09:21:27,03-04-22,LSA
MY,MLMN,,09:21:27,03-04-22,LSA
MLMN,MY,display,09:21:32,03-04-22,LSA
MWYR,MY,,09:21:38,03-04-22,LSA
MLMN,MY,,09:21:39,03-04-22,LSA
MNW,FLRY,,09:22:03,03-04-22,LSA
MYRD,FORM,,09:22:16,03-04-22,LSA
MNW,FLRY,,09:22:23,03-04-22,LSA
MNW,FLRY,,09:23:08,03-04-22,LSA
MNW,FLRY,,09:23:08,03-04-22,LSA
MWYR,F2RW,Follow,09:23:23,03-04-22,LSA
MNW,FLRY,,09:23:23,03-04-22,LSA
MNW,FLRY,,09:23:35,03-04-22,LSA
MY,FLRY,,09:24:16,03-04-22,LSA
MY,FLRY,,09:24:16,03-04-22,LSA
MY,FLRY,Follow,09:24:16,03-04-22,LSA
MWYR,F2RW,,08:57:50,03-04-22,LSA
MWYR,F2RW,,08:58:00,03-04-22,LSA
MROR,MLMN,,09:18:04,03-04-22,LSA
MROR,F2RW,,09:22:45,03-04-22,LSA
MWYR,F2RW,,08:58:00,03-04-22,LSA
MDON,,,09:01:33,03-04-23,LSA
MROR,MY,,09:01:43,03-04-23,LSA
MDON,FGRG,,09:01:50,03-04-23,LSA
MYRD,MY,,09:02:09,03-04-23,LSA
MYRD,MNW,,09:02:33,03-04-23,LSA
MYRD,MY,,09:02:42,03-04-23,LSA
MY,MYRD,,09:02:45,03-04-23,LSA
MYRD,MY,,09:02:51,03-04-23,LSA
MROD,,,09:02:58,03-04-23,LSA
MNW,MGOL,,09:03:04,03-04-23,LSA
MGOL,MNW,,09:03:10,03-04-23,LSA
MROR,MWD,,09:03:17,03-04-23,LSA
MYRD,,,09:03:23,03-04-23,LSA
MGOL,MNW,Leave,09:03:37,03-04-23,LSA
MROD,MLMN,,09:03:41,03-04-23,LSA
MLMN,MROD,,09:03:43,03-04-23,LSA
MROD,MLMN,,09:03:45,03-04-23,LSA
MWYR,,,09:03:52,03-04-23,LSA
MROD,MLMN,,09:03:56,03-04-23,LSA
MLMN,MROD,,09:03:59,03-04-23,LSA
MYRD,,,09:04:12,03-04-23,LSA
MNW,,,09:04:20,03-04-23,LSA
MWYR,MROD,,09:04:33,03-04-23,LSA
MWYR,MROD,,09:04:38,03-04-23,LSA
MYRD,,,09:04:45,03-04-23,LSA
FORM,MYRD,APPROACH,09:04:58,03-04-23,LSA
MYRD,FORM,Leave,09:05:00,03-04-23,LSA
MNW,MROR,,09:05:10,03-04-23,LSA
MGOL,MWD,,09:05:21,03-04-23,LSA
MNW,MROR,,09:05:21,03-04-23,LSA
MWD,Female,FOLLOW,09:05:33,03-04-23,LSA
MROR,FGDG,,09:05:39,03-04-23,LSA
MROR,FGDG,,09:05:47,03-04-23,LSA
MROR,FGDG,Leave,09:05:56,03-04-23,LSA
MNW,MGOL,,09:06:00,03-04-23,LSA
MGOL,MNW,,09:06:00,03-04-23,LSA
MROD,MY,,09:06:25,03-04-23,LSA
MY,MROD,,09:06:25,03-04-23,LSA
MY,MWD,LEAVE,09:06:28,03-04-23,LSA
MY,MROD,,09:06:44,03-04-23,LSA
MNW,MWYR,,09:06:51,03-04-23,LSA
MWYR,MNW,DEPART,09:06:52,03-04-23,LSA
MY,,,09:06:54,03-04-23,LSA
MNW,MWD,Leave,09:07:07,03-04-23,LSA
MY,,,09:07:11,03-04-23,LSA
MY,FLRY,,09:08:14,03-04-23,LSA
MY,FLRY,,09:08:17,03-04-23,LSA
MNW,MWD,,09:08:31,03-04-23,LSA
MWD,MNW,,09:08:31,03-04-23,LSA
MWD,MNW,,09:08:49,03-04-23,LSA
MNW,MWD,,09:08:49,03-04-23,LSA
MY,FLRY,FOLLOW,09:08:59,03-04-23,LSA
MY,FLRY,,09:09:11,03-04-23,LSA
MNW,MWD,,09:09:20,03-04-23,LSA
MWD,MNW,,09:09:23,03-04-23,LSA
MYRD,,,09:10:39,03-04-23,LSA
MYRD,Male,leave,09:10:52,03-04-23,LSA
MYRD,,,09:11:03,03-04-23,LSA
MYRD,Male,leave,09:11:32,03-04-23,LSA
MYRD,,,09:11:39,03-04-23,LSA
MY,Male,leave,09:12:13,03-04-23,LSA
MDON,FGRG,,09:12:53,03-04-23,LSA
MWYR,F2RW,FOLLOW,09:13:10,03-04-23,LSA
MY,,,09:13:15,03-04-23,LSA
MROR,FGDG,,09:13:28,03-04-23,LSA
MGOL,MY,,09:14:05,03-04-23,LSA
MNW,,,09:14:05,03-04-23,LSA
MY,MGOL,,09:14:12,03-04-23,LSA
MROR,FGDG,,09:14:19,03-04-23,LSA
MROR,FGDG,,09:14:28,03-04-23,LSA
MGOL,MNW,,09:14:31,03-04-23,LSA
MY,,,09:14:41,03-04-23,LSA
MYRD,,,09:14:55,03-04-23,LSA
MYRD,,,09:15:15,03-04-23,LSA
MNW,MGOL,,09:15:25,03-04-23,LSA
MGOL,MWD,,09:15:25,03-04-23,LSA
MYRD,,,09:15:38,03-04-23,LSA
MYRD,,,09:15:53,03-04-23,LSA
MYRD,,,09:16:22,03-04-23,LSA
