6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:23:10,
6,22-05-17,09:06:44,COOP,MMO,FYGB,follow,09:23:22,
6,22-05-17,09:06:44,COOP,MLN,FOMG,leave,09:24:05,
6,22-05-17,09:06:44,COOP,MBMB,MOPR,,09:24:13,
6,22-05-17,09:06:44,COOP,MPYW,MBMB,leave,09:24:52,
6,22-05-17,09:06:44,COOP,MMPW,,,09:25:20,
6,22-05-17,09:06:44,COOP,MY,FRWM,,09:25:44,
6,22-05-17,09:06:44,COOP,MY,MMO,,09:25:57,
6,22-05-17,09:06:44,COOP,MMO,MY,,09:25:58,
6,22-05-17,09:06:44,COOP,MMPW,FPLH,,09:26:04,
6,22-05-17,09:06:44,COOP,MMPW,FPLH,,09:26:11,
6,22-05-17,09:06:44,COOP,FYGB,rattle,,09:26:20,
6,22-05-17,09:06:44,COOP,MLN,FM2P,,09:27:02,
6,22-05-17,09:06:44,COOP,MLN,FM2P,setup,09:27:03,
6,22-05-17,09:06:44,COOP,MLN,FM2P,copulation,09:27:04,
6,22-05-17,09:06:44,COOP,MLN,FM2P,posture,09:27:10,
6,22-05-17,09:06:44,COOP,MOPR,FNHW,,09:27:38,
6,22-05-17,09:06:44,COOP,MOPR,FNHW,leave,09:27:45,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,,09:28:01,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,headdown,09:28:08,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:28:24,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,,09:28:25,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,mount,09:28:32,
6,22-05-17,09:06:44,COOP,MY,,,09:28:48,
6,22-05-17,09:06:44,COOP,MLN,MHLH,,09:29:09,
6,22-05-17,09:06:44,COOP,FRWM,MHLH,,09:29:30,
6,22-05-17,09:06:44,COOP,MHLH,FRWM,,09:29:31,
6,22-05-17,09:06:44,COOP,FRWM,MHLH,,09:29:33,
6,22-05-17,09:06:44,COOP,MLN,female,leave,09:29:48,
6,22-05-17,09:06:44,COOP,MPYW,MLN,,09:29:58,
6,22-05-17,09:06:44,COOP,MMPW,MHLH,depart,09:30:15,
6,22-05-17,09:06:44,COOP,MMPW,FPLH,leave,09:30:31,
6,22-05-17,09:06:44,COOP,MY,male,leave,09:31:11,
6,22-05-17,09:06:44,COOP,MMPW,MY,,09:31:12,
6,22-05-17,09:06:44,COOP,MY,MMPW,,09:31:33,
6,22-05-17,09:06:44,COOP,MMPW,MY,,09:31:34,
6,22-05-17,09:06:44,COOP,MMO,,,09:32:04,
6,22-05-17,09:06:44,COOP,MBMB,FRWM,,09:32:41,
6,22-05-17,09:06:44,COOP,MHLH,FNYM,,09:33:16,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:33:37,
6,22-05-17,09:06:44,COOP,MY,MPYW,,09:33:43,
6,22-05-17,09:06:44,COOP,MMPW,male,leave,09:33:57,
6,22-05-17,09:06:44,COOP,MY,FRWM,,09:34:04,
6,22-05-17,09:06:44,COOP,FRWM,MY,leave,09:34:05,
6,22-05-17,09:06:44,COOP,MLN,male,leave,09:34:14,
6,22-05-17,09:06:44,COOP,MMPW,MOPR,leave,09:34:31,
6,22-05-17,09:06:44,COOP,MMPW,FMBR,leave,09:34:40,
7,22-05-17,07:45:47,DARWIN,MBWL,MBMY,,07:46:48,
7,22-05-17,07:45:47,DARWIN,MBMY,FBLG,,07:48:56,
7,22-05-17,07:45:47,DARWIN,MBMY,FBLG,,07:49:16,
7,22-05-17,07:45:47,DARWIN,MHMO,MHWH,,07:50:28,
7,22-05-17,07:45:47,DARWIN,MHMO,MPNH,,07:51:41,
7,22-05-17,07:45:47,DARWIN,MYHM,female,leave,07:52:28,
7,22-05-17,07:45:47,DARWIN,MGOP,MHMO,,07:52:47,
7,22-05-17,07:45:47,DARWIN,MLDW,FPB,,07:54:27,
7,22-05-17,07:45:47,DARWIN,MPNH,female,,07:55:18,
7,22-05-17,07:45:47,DARWIN,MPNH,FPB,leave,07:55:48,
7,22-05-17,07:45:47,DARWIN,MGOP,MYHM,,07:56:58,
7,22-05-17,07:45:47,DARWIN,MLDW,FPB,pursuit,07:57:32,
7,22-05-17,07:45:47,DARWIN,MBWL,FPB,,07:58:44,
7,22-05-17,07:45:47,DARWIN,MLDW,FPB,leave,07:58:55,
7,22-05-17,07:45:47,DARWIN,MHMO,female,leave,08:00:34,
7,22-05-17,07:45:47,DARWIN,MGOP,female,leave,08:01:41,
8,22-05-17,08:12:05,DARWIN,MHMO,MLDW,,08:13:09,
8,22-05-17,08:12:05,DARWIN,MHMO,MLDW,,08:13:16,
8,22-05-17,08:12:05,DARWIN,MBMY,female,leave,08:13:50,
8,22-05-17,08:12:05,DARWIN,M2M,MBWL,,08:15:12,
8,22-05-17,08:12:05,DARWIN,M2N,FWH,leave,08:17:21,
8,22-05-17,08:12:05,DARWIN,MLDW,MPNH,,08:18:08,
8,22-05-17,08:12:05,DARWIN,MPNH,MLDW,,08:18:12,
